discount_id,product_id,discount_code,discount_percent,start_date,end_date
44644,17235,PROMO144643,15,2025-07-09,2025-08-08
44645,7867,PROMO144644,20,2024-08-07,2024-09-07
44646,10464,PROMO144645,10,2024-12-08,2025-01-17
44647,9592,PROMO144646,10,2023-09-16,2023-10-03
44648,1600,PROMO144647,10,2023-04-13,2023-05-05
44649,10994,PROMO144648,10,2024-06-23,2024-07-02
44650,15459,PROMO144649,20,2023-02-02,2023-02-26
44651,18688,PROMO144650,20,2024-06-15,2024-08-12
44652,7699,PROMO144651,30,2024-01-03,2024-02-21
44653,13952,PROMO144652,5,2024-12-08,2025-01-11
44654,18341,PROMO144653,20,2024-04-29,2024-05-18
44655,6130,PROMO144654,30,2023-04-12,2023-05-24
44656,10805,PROMO144655,20,2023-06-10,2023-06-26
44657,12445,PROMO144656,20,2024-07-24,2024-08-16
44658,19658,PROMO144657,20,2025-02-20,2025-04-08
44659,13587,PROMO144658,10,2023-03-14,2023-05-02
44660,9282,PROMO144659,10,2025-12-03,2026-01-18
44661,7395,PROMO144660,15,2023-07-23,2023-08-04
44662,19895,PROMO144661,25,2023-05-21,2023-06-10
44663,15986,PROMO144662,15,2024-02-19,2024-03-21
44664,13545,PROMO144663,5,2025-08-30,2025-10-17
44665,1301,PROMO144664,10,2023-12-11,2024-01-20
44666,3202,PROMO144665,5,2025-06-24,2025-07-10
44667,10478,PROMO144666,40,2023-05-26,2023-07-22
44668,17310,PROMO144667,5,2025-06-04,2025-07-04
44669,1307,PROMO144668,5,2023-08-02,2023-09-14
44670,3205,PROMO144669,30,2024-08-05,2024-09-10
44671,6755,PROMO144670,30,2024-05-08,2024-05-18
44672,19816,PROMO144671,10,2025-05-20,2025-07-16
44673,4400,PROMO144672,15,2025-06-07,2025-07-16
44674,12421,PROMO144673,15,2023-11-12,2023-12-06
44675,16554,PROMO144674,20,2024-09-13,2024-11-11
44676,2484,PROMO144675,20,2025-03-23,2025-04-21
44677,17323,PROMO144676,10,2023-07-10,2023-08-30
44678,16904,PROMO144677,15,2025-09-20,2025-10-23
44679,3546,PROMO144678,25,2025-06-23,2025-08-03
44680,1302,PROMO144679,25,2025-11-08,2025-12-14
44681,16410,PROMO144680,25,2025-04-04,2025-04-26
44682,11642,PROMO144681,15,2025-06-18,2025-08-08
44683,362,PROMO144682,20,2024-09-27,2024-10-13
44684,11101,PROMO144683,20,2023-02-11,2023-03-18
44685,5551,PROMO144684,5,2024-12-12,2025-01-02
44686,10223,PROMO144685,30,2025-09-21,2025-11-05
44687,10734,PROMO144686,30,2025-11-06,2025-11-30
44688,5180,PROMO144687,25,2023-02-19,2023-03-17
44689,7142,PROMO144688,5,2023-10-16,2023-11-26
44690,1399,PROMO144689,5,2023-05-24,2023-06-07
44691,1306,PROMO144690,20,2025-04-11,2025-05-02
44692,4210,PROMO144691,10,2024-01-17,2024-03-10
44693,4802,PROMO144692,15,2024-12-18,2025-02-04
44694,2903,PROMO144693,15,2023-03-19,2023-05-10
44695,1925,PROMO144694,5,2024-05-01,2024-06-14
44696,1430,PROMO144695,20,2023-05-11,2023-05-28
44697,5636,PROMO144696,20,2024-03-19,2024-05-10
44698,11911,PROMO144697,40,2023-09-17,2023-10-23
44699,18765,PROMO144698,25,2024-07-03,2024-07-22
44700,18340,PROMO144699,10,2025-10-24,2025-12-11
44701,14729,PROMO144700,10,2023-12-13,2024-02-03
44702,8415,PROMO144701,20,2024-05-23,2024-07-13
44703,13759,PROMO144702,25,2024-10-04,2024-10-31
44704,11750,PROMO144703,30,2024-11-19,2025-01-18
44705,9196,PROMO144704,5,2025-02-18,2025-02-26
44706,11803,PROMO144705,10,2025-10-27,2025-12-11
44707,9534,PROMO144706,5,2024-08-15,2024-10-08
44708,9726,PROMO144707,10,2025-04-01,2025-04-19
44709,15083,PROMO144708,15,2023-03-11,2023-04-27
44710,4524,PROMO144709,25,2024-11-28,2024-12-21
44711,18405,PROMO144710,20,2025-01-16,2025-03-07
44712,9154,PROMO144711,5,2023-04-01,2023-05-25
44713,13553,PROMO144712,10,2023-09-05,2023-10-07
44714,14317,PROMO144713,15,2023-03-18,2023-04-13
44715,17403,PROMO144714,10,2025-09-07,2025-10-10
44716,9364,PROMO144715,10,2024-05-16,2024-05-23
44717,16969,PROMO144716,10,2024-02-27,2024-04-12
44718,10593,PROMO144717,20,2024-02-14,2024-03-15
44719,2051,PROMO144718,15,2024-07-03,2024-08-18
44720,15579,PROMO144719,30,2024-11-02,2024-11-24
44721,12722,PROMO144720,40,2025-07-28,2025-09-15
44722,16971,PROMO144721,15,2023-12-07,2023-12-17
44723,15843,PROMO144722,10,2025-05-08,2025-06-13
44724,5603,PROMO144723,5,2023-01-04,2023-01-24
44725,7644,PROMO144724,15,2023-08-12,2023-09-19
44726,19542,PROMO144725,40,2024-09-20,2024-10-12
44727,544,PROMO144726,20,2023-05-08,2023-06-18
44728,15397,PROMO144727,15,2023-04-09,2023-06-07
44729,1039,PROMO144728,20,2025-10-01,2025-11-07
44730,10845,PROMO144729,10,2024-09-29,2024-11-13
44731,5056,PROMO144730,15,2025-09-20,2025-10-16
44732,11303,PROMO144731,20,2025-05-12,2025-06-21
44733,3737,PROMO144732,15,2024-01-12,2024-02-09
44734,2451,PROMO144733,15,2024-08-03,2024-08-28
44735,19116,PROMO144734,15,2024-06-26,2024-07-13
44736,18543,PROMO144735,15,2024-05-25,2024-07-16
44737,5303,PROMO144736,15,2023-03-14,2023-04-09
44738,17772,PROMO144737,10,2023-07-30,2023-09-26
44739,4874,PROMO144738,15,2024-07-04,2024-08-04
44740,17761,PROMO144739,5,2024-01-26,2024-03-02
44741,7752,PROMO144740,15,2023-06-23,2023-08-06
44742,19900,PROMO144741,15,2025-05-20,2025-06-30
44743,18215,PROMO144742,20,2023-09-17,2023-09-27
44744,19966,PROMO144743,25,2025-05-08,2025-06-05
44745,3460,PROMO144744,30,2023-08-20,2023-08-31
44746,15243,PROMO144745,15,2023-08-18,2023-09-29
44747,18289,PROMO144746,30,2023-10-13,2023-12-04
44748,1928,PROMO144747,25,2025-06-01,2025-06-17
44749,17327,PROMO144748,40,2025-06-04,2025-06-17
44750,14888,PROMO144749,30,2023-08-22,2023-10-10
44751,13558,PROMO144750,10,2024-06-12,2024-07-27
44752,19956,PROMO144751,5,2024-08-16,2024-09-23
44753,13231,PROMO144752,25,2025-01-22,2025-02-22
44754,5174,PROMO144753,25,2025-07-27,2025-09-02
44755,4883,PROMO144754,10,2024-04-13,2024-05-28
44756,3295,PROMO144755,5,2024-11-13,2024-12-25
44757,11505,PROMO144756,15,2024-12-17,2025-01-27
44758,2994,PROMO144757,25,2024-04-29,2024-06-12
44759,1701,PROMO144758,15,2025-02-23,2025-03-10
44760,19194,PROMO144759,25,2024-06-24,2024-07-12
44761,4906,PROMO144760,15,2024-07-07,2024-08-27
44762,12239,PROMO144761,30,2023-07-04,2023-08-31
44763,11935,PROMO144762,5,2024-08-30,2024-09-09
44764,17695,PROMO144763,30,2024-11-13,2025-01-07
44765,15976,PROMO144764,25,2025-09-01,2025-09-17
44766,12118,PROMO144765,15,2025-05-22,2025-06-29
44767,13970,PROMO144766,25,2023-09-21,2023-11-02
44768,7745,PROMO144767,25,2025-06-02,2025-06-28
44769,7475,PROMO144768,20,2025-10-21,2025-11-13
44770,15372,PROMO144769,10,2025-06-06,2025-07-01
44771,10825,PROMO144770,10,2025-08-21,2025-09-26
44772,18762,PROMO144771,40,2024-08-19,2024-10-03
44773,12405,PROMO144772,5,2023-10-11,2023-11-20
44774,13397,PROMO144773,25,2025-11-19,2025-12-24
44775,6538,PROMO144774,15,2025-02-26,2025-03-18
44776,7424,PROMO144775,15,2025-07-07,2025-09-02
44777,19858,PROMO144776,20,2024-07-05,2024-08-29
44778,5853,PROMO144777,10,2023-04-22,2023-06-10
44779,13574,PROMO144778,25,2023-11-19,2023-12-13
44780,19897,PROMO144779,5,2024-11-14,2024-12-06
44781,19649,PROMO144780,20,2023-12-12,2024-01-13
44782,9820,PROMO144781,20,2023-07-29,2023-09-16
44783,19637,PROMO144782,5,2025-10-07,2025-11-16
44784,14683,PROMO144783,40,2024-04-17,2024-05-01
44785,7341,PROMO144784,10,2025-01-06,2025-01-14
44786,9453,PROMO144785,10,2024-11-07,2024-12-16
44787,16463,PROMO144786,20,2023-12-25,2024-01-08
44788,17686,PROMO144787,10,2024-02-05,2024-03-19
44789,18693,PROMO144788,10,2025-10-24,2025-11-11
44790,16455,PROMO144789,10,2023-03-29,2023-04-14
44791,18504,PROMO144790,10,2023-05-22,2023-06-13
44792,7352,PROMO144791,30,2024-10-13,2024-11-04
44793,9746,PROMO144792,10,2025-01-21,2025-01-30
44794,6392,PROMO144793,30,2023-05-16,2023-07-05
44795,14753,PROMO144794,15,2023-09-15,2023-11-02
44796,252,PROMO144795,15,2025-01-28,2025-03-23
44797,878,PROMO144796,10,2024-07-06,2024-08-30
44798,16373,PROMO144797,20,2024-01-24,2024-02-23
44799,8473,PROMO144798,5,2023-01-03,2023-02-11
44800,18085,PROMO144799,15,2025-04-24,2025-06-22
44801,3115,PROMO144800,25,2023-11-02,2023-11-23
44802,6494,PROMO144801,5,2023-02-05,2023-03-28
44803,5737,PROMO144802,15,2024-11-10,2024-12-29
44804,10684,PROMO144803,5,2023-04-14,2023-06-01
44805,12583,PROMO144804,15,2024-03-26,2024-05-10
44806,674,PROMO144805,15,2025-04-06,2025-04-27
44807,11122,PROMO144806,10,2023-04-18,2023-05-15
44808,4381,PROMO144807,20,2024-04-14,2024-06-03
44809,10587,PROMO144808,10,2024-03-13,2024-03-25
44810,13515,PROMO144809,30,2025-02-15,2025-04-09
44811,13076,PROMO144810,10,2023-03-31,2023-05-15
44812,5025,PROMO144811,15,2023-11-20,2023-12-19
44813,2315,PROMO144812,40,2024-06-21,2024-08-07
44814,5544,PROMO144813,10,2023-01-05,2023-02-14
44815,11963,PROMO144814,30,2023-06-26,2023-07-22
44816,6095,PROMO144815,20,2023-08-08,2023-08-16
44817,4557,PROMO144816,15,2024-08-27,2024-09-09
44818,59,PROMO144817,15,2024-07-12,2024-07-30
44819,16394,PROMO144818,10,2025-07-28,2025-09-17
44820,17001,PROMO144819,20,2025-02-04,2025-02-16
44821,2693,PROMO144820,5,2024-02-14,2024-02-28
44822,7817,PROMO144821,25,2023-12-26,2024-02-12
44823,5951,PROMO144822,10,2025-12-18,2026-02-10
44824,17162,PROMO144823,20,2024-07-09,2024-07-20
44825,6206,PROMO144824,20,2025-05-08,2025-06-23
44826,7065,PROMO144825,10,2023-12-05,2024-01-13
44827,17107,PROMO144826,5,2023-08-07,2023-09-17
44828,910,PROMO144827,5,2024-07-07,2024-07-29
44829,17252,PROMO144828,25,2024-12-05,2025-01-19
44830,3170,PROMO144829,10,2024-03-22,2024-04-02
44831,214,PROMO144830,30,2024-04-22,2024-05-05
44832,7460,PROMO144831,10,2023-10-28,2023-11-16
44833,1975,PROMO144832,10,2024-09-18,2024-10-28
44834,11091,PROMO144833,10,2023-11-03,2023-11-18
44835,14771,PROMO144834,15,2023-06-28,2023-08-04
44836,6864,PROMO144835,15,2025-02-12,2025-03-20
44837,13072,PROMO144836,5,2025-02-17,2025-03-10
44838,7400,PROMO144837,40,2025-03-07,2025-03-25
44839,19728,PROMO144838,20,2023-11-09,2024-01-01
44840,6322,PROMO144839,20,2025-01-19,2025-03-19
44841,8279,PROMO144840,25,2023-08-10,2023-10-01
44842,13701,PROMO144841,10,2025-12-17,2026-01-14
44843,13979,PROMO144842,15,2024-08-13,2024-10-11
44844,11141,PROMO144843,15,2024-10-13,2024-10-29
44845,15209,PROMO144844,15,2023-07-12,2023-09-03
44846,19668,PROMO144845,10,2025-04-06,2025-05-06
44847,13933,PROMO144846,20,2023-01-15,2023-03-12
44848,19256,PROMO144847,10,2025-02-19,2025-04-10
44849,14301,PROMO144848,20,2023-06-17,2023-07-13
44850,1686,PROMO144849,20,2024-02-28,2024-04-18
44851,16016,PROMO144850,15,2023-05-10,2023-07-04
44852,3411,PROMO144851,25,2023-01-29,2023-03-12
44853,14922,PROMO144852,15,2024-02-16,2024-02-23
44854,15331,PROMO144853,5,2024-01-12,2024-02-09
44855,19140,PROMO144854,5,2023-07-11,2023-08-19
44856,19975,PROMO144855,5,2024-08-01,2024-09-02
44857,16404,PROMO144856,10,2025-09-24,2025-11-23
44858,16543,PROMO144857,10,2025-05-08,2025-07-01
44859,17323,PROMO144858,15,2024-08-25,2024-09-29
44860,10615,PROMO144859,15,2023-07-22,2023-09-05
44861,1678,PROMO144860,15,2025-11-30,2025-12-12
44862,16779,PROMO144861,15,2023-06-03,2023-07-21
44863,3452,PROMO144862,15,2025-04-05,2025-05-15
44864,915,PROMO144863,15,2025-01-08,2025-02-11
44865,2401,PROMO144864,15,2024-03-02,2024-03-29
44866,11642,PROMO144865,15,2025-10-07,2025-11-01
44867,1458,PROMO144866,5,2024-07-09,2024-07-29
44868,15604,PROMO144867,20,2023-04-28,2023-06-11
44869,18912,PROMO144868,20,2023-07-02,2023-07-23
44870,3893,PROMO144869,40,2023-09-25,2023-11-11
44871,7430,PROMO144870,20,2023-02-23,2023-04-12
44872,10863,PROMO144871,10,2025-08-25,2025-10-04
44873,10664,PROMO144872,5,2023-11-28,2023-12-30
44874,7892,PROMO144873,10,2024-10-24,2024-12-16
44875,4608,PROMO144874,20,2025-02-22,2025-03-31
44876,9905,PROMO144875,10,2024-02-15,2024-04-11
44877,3435,PROMO144876,30,2025-10-15,2025-11-28
44878,3078,PROMO144877,25,2024-02-12,2024-02-24
44879,17233,PROMO144878,15,2023-11-12,2024-01-06
44880,4098,PROMO144879,10,2025-10-28,2025-12-08
44881,13741,PROMO144880,5,2023-02-02,2023-02-18
44882,7250,PROMO144881,15,2024-12-17,2025-01-18
44883,18512,PROMO144882,30,2024-12-08,2025-02-06
44884,8191,PROMO144883,25,2025-01-23,2025-03-04
44885,10303,PROMO144884,25,2023-01-30,2023-03-25
44886,6088,PROMO144885,25,2024-11-30,2024-12-23
44887,7334,PROMO144886,10,2025-02-20,2025-03-30
44888,4488,PROMO144887,10,2023-03-30,2023-04-09
44889,11516,PROMO144888,15,2024-01-02,2024-01-27
44890,15602,PROMO144889,20,2023-10-06,2023-11-04
44891,1182,PROMO144890,10,2023-06-13,2023-08-03
44892,16151,PROMO144891,10,2025-02-04,2025-03-30
44893,14434,PROMO144892,30,2025-04-26,2025-05-04
44894,17941,PROMO144893,15,2024-04-23,2024-06-08
44895,15641,PROMO144894,20,2024-10-08,2024-11-23
44896,840,PROMO144895,20,2025-12-14,2026-02-10
44897,8835,PROMO144896,15,2023-10-30,2023-12-29
44898,801,PROMO144897,40,2023-03-19,2023-05-12
44899,2140,PROMO144898,15,2024-01-05,2024-02-23
44900,7086,PROMO144899,30,2025-03-24,2025-05-22
44901,3288,PROMO144900,30,2025-03-12,2025-04-03
44902,2647,PROMO144901,5,2023-10-26,2023-11-30
44903,7577,PROMO144902,15,2023-07-21,2023-08-18
44904,5476,PROMO144903,5,2023-08-01,2023-09-05
44905,6496,PROMO144904,20,2024-03-16,2024-04-01
44906,12777,PROMO144905,15,2025-03-03,2025-03-10
44907,6704,PROMO144906,25,2025-01-19,2025-03-10
44908,7021,PROMO144907,5,2024-09-25,2024-11-09
44909,4054,PROMO144908,25,2023-10-13,2023-11-03
44910,16947,PROMO144909,20,2025-12-29,2026-01-28
44911,10815,PROMO144910,15,2024-10-10,2024-12-05
44912,5819,PROMO144911,40,2024-10-20,2024-11-03
44913,18252,PROMO144912,10,2024-11-07,2024-12-06
44914,10767,PROMO144913,10,2023-01-14,2023-01-29
44915,11053,PROMO144914,10,2025-03-09,2025-04-07
44916,5965,PROMO144915,15,2023-08-07,2023-09-02
44917,8728,PROMO144916,30,2024-06-03,2024-06-26
44918,15079,PROMO144917,20,2024-01-13,2024-02-10
44919,3477,PROMO144918,15,2024-10-25,2024-12-04
44920,19613,PROMO144919,15,2024-10-27,2024-11-30
44921,14526,PROMO144920,5,2024-03-26,2024-05-09
44922,1772,PROMO144921,5,2024-03-16,2024-04-24
44923,15661,PROMO144922,10,2023-06-16,2023-06-26
44924,6344,PROMO144923,10,2023-03-12,2023-05-01
44925,5918,PROMO144924,30,2025-04-19,2025-06-04
44926,8529,PROMO144925,25,2024-09-22,2024-11-08
44927,14289,PROMO144926,15,2024-09-04,2024-10-02
44928,14135,PROMO144927,15,2024-04-16,2024-05-17
44929,14176,PROMO144928,15,2023-04-20,2023-05-09
44930,16890,PROMO144929,5,2025-11-16,2025-12-11
44931,2381,PROMO144930,30,2025-12-28,2026-02-11
44932,2840,PROMO144931,15,2025-08-19,2025-10-16
44933,12133,PROMO144932,10,2025-08-26,2025-09-03
44934,16446,PROMO144933,25,2024-12-28,2025-01-24
44935,9047,PROMO144934,5,2024-01-05,2024-01-16
44936,3368,PROMO144935,15,2024-07-11,2024-07-18
44937,2267,PROMO144936,20,2025-06-11,2025-07-27
44938,7730,PROMO144937,5,2024-01-04,2024-02-07
44939,15971,PROMO144938,15,2023-01-22,2023-02-19
44940,4585,PROMO144939,40,2023-02-23,2023-04-21
44941,8411,PROMO144940,5,2025-09-03,2025-09-26
44942,764,PROMO144941,15,2025-11-03,2025-12-04
44943,17315,PROMO144942,15,2024-07-30,2024-09-18
44944,7908,PROMO144943,20,2025-01-10,2025-01-23
44945,12695,PROMO144944,15,2025-06-14,2025-07-14
44946,18015,PROMO144945,20,2024-11-16,2024-12-27
44947,14194,PROMO144946,10,2024-08-06,2024-08-14
44948,8304,PROMO144947,5,2023-01-08,2023-01-24
44949,1972,PROMO144948,15,2025-01-28,2025-02-16
44950,5899,PROMO144949,25,2023-01-05,2023-02-03
44951,5504,PROMO144950,10,2025-01-04,2025-02-17
44952,12366,PROMO144951,15,2023-09-15,2023-09-24
44953,18282,PROMO144952,10,2024-01-15,2024-03-05
44954,5528,PROMO144953,10,2025-04-03,2025-05-22
44955,4030,PROMO144954,25,2024-09-04,2024-09-11
44956,19454,PROMO144955,30,2025-11-02,2025-12-17
44957,8794,PROMO144956,10,2023-07-09,2023-07-27
44958,8948,PROMO144957,5,2024-05-21,2024-06-14
44959,16319,PROMO144958,15,2024-09-25,2024-11-11
44960,4094,PROMO144959,40,2023-10-07,2023-11-01
44961,9547,PROMO144960,15,2024-07-10,2024-08-20
44962,6153,PROMO144961,20,2025-07-27,2025-08-19
44963,12122,PROMO144962,25,2024-08-15,2024-10-14
44964,2682,PROMO144963,10,2023-01-02,2023-02-18
44965,19017,PROMO144964,10,2023-08-28,2023-10-10
44966,8303,PROMO144965,20,2024-03-22,2024-05-10
44967,14557,PROMO144966,15,2025-05-11,2025-06-04
44968,12346,PROMO144967,40,2025-08-28,2025-10-26
44969,3972,PROMO144968,15,2025-07-10,2025-07-31
44970,10395,PROMO144969,30,2025-12-28,2026-02-25
44971,4138,PROMO144970,30,2023-03-05,2023-03-21
44972,19194,PROMO144971,15,2023-12-15,2023-12-26
44973,14579,PROMO144972,5,2025-02-09,2025-03-30
44974,6038,PROMO144973,20,2025-02-03,2025-03-23
44975,69,PROMO144974,30,2025-01-08,2025-01-29
44976,11599,PROMO144975,5,2023-11-23,2023-12-03
44977,5617,PROMO144976,10,2025-11-30,2026-01-22
44978,19804,PROMO144977,30,2023-05-01,2023-06-12
44979,14943,PROMO144978,20,2024-02-05,2024-02-22
44980,17977,PROMO144979,20,2023-04-28,2023-06-19
44981,8431,PROMO144980,20,2023-12-07,2024-02-03
44982,8594,PROMO144981,30,2023-09-04,2023-10-16
44983,1704,PROMO144982,10,2025-02-19,2025-04-20
44984,6311,PROMO144983,5,2024-08-18,2024-08-31
44985,11769,PROMO144984,10,2025-11-01,2025-11-17
44986,7934,PROMO144985,25,2024-09-30,2024-11-02
44987,9089,PROMO144986,20,2023-02-16,2023-04-05
44988,17543,PROMO144987,10,2024-10-22,2024-12-15
44989,17264,PROMO144988,25,2025-05-02,2025-06-18
44990,19374,PROMO144989,15,2025-04-11,2025-05-11
44991,14611,PROMO144990,15,2023-07-10,2023-08-31
44992,9163,PROMO144991,20,2025-02-10,2025-04-08
44993,5503,PROMO144992,40,2024-06-18,2024-06-26
44994,5355,PROMO144993,5,2025-02-28,2025-03-22
44995,6545,PROMO144994,10,2023-01-27,2023-03-08
44996,11276,PROMO144995,5,2024-03-09,2024-03-21
44997,15296,PROMO144996,10,2023-12-30,2024-02-26
44998,18376,PROMO144997,15,2024-03-21,2024-04-12
44999,668,PROMO144998,30,2025-04-01,2025-05-17
45000,8212,PROMO144999,40,2025-11-16,2025-12-02
45001,8649,PROMO145000,5,2024-12-19,2025-01-28
45002,15539,PROMO145001,20,2024-10-27,2024-12-22
45003,10934,PROMO145002,30,2024-11-16,2024-12-12
45004,5383,PROMO145003,15,2023-01-18,2023-02-22
45005,6362,PROMO145004,15,2025-01-30,2025-03-15
45006,12434,PROMO145005,30,2023-07-26,2023-09-22
45007,234,PROMO145006,20,2025-03-29,2025-05-28
45008,17546,PROMO145007,25,2025-11-11,2025-12-17
45009,16107,PROMO145008,15,2024-08-01,2024-09-21
45010,748,PROMO145009,20,2023-03-09,2023-04-15
45011,8811,PROMO145010,15,2023-09-06,2023-10-19
45012,9519,PROMO145011,15,2024-12-04,2024-12-19
45013,19686,PROMO145012,5,2025-11-17,2026-01-11
45014,7817,PROMO145013,10,2025-06-04,2025-06-12
45015,11519,PROMO145014,30,2024-01-21,2024-03-10
45016,2993,PROMO145015,10,2024-05-31,2024-07-25
45017,12539,PROMO145016,15,2023-05-05,2023-05-24
45018,10193,PROMO145017,40,2024-07-30,2024-09-18
45019,17741,PROMO145018,20,2024-06-17,2024-07-10
45020,13633,PROMO145019,20,2023-06-15,2023-07-27
45021,4126,PROMO145020,20,2023-04-25,2023-05-16
45022,8956,PROMO145021,15,2025-03-28,2025-04-26
45023,10286,PROMO145022,5,2025-03-28,2025-04-29
45024,18745,PROMO145023,20,2024-09-18,2024-09-26
45025,9655,PROMO145024,15,2025-12-19,2026-01-08
45026,8185,PROMO145025,25,2024-03-10,2024-04-25
45027,14939,PROMO145026,10,2024-11-10,2024-12-31
45028,798,PROMO145027,10,2024-04-02,2024-04-22
45029,10098,PROMO145028,25,2023-01-24,2023-03-03
45030,8708,PROMO145029,15,2024-08-24,2024-09-26
45031,4022,PROMO145030,10,2024-08-22,2024-10-20
45032,13363,PROMO145031,20,2023-09-10,2023-11-09
45033,15915,PROMO145032,20,2023-12-14,2024-01-19
45034,11756,PROMO145033,15,2025-12-07,2026-01-26
45035,4056,PROMO145034,20,2025-03-02,2025-04-21
45036,11107,PROMO145035,5,2025-07-18,2025-08-05
45037,11772,PROMO145036,15,2024-09-26,2024-10-04
45038,2307,PROMO145037,15,2025-11-19,2025-11-27
45039,5353,PROMO145038,10,2025-12-20,2026-01-16
45040,15161,PROMO145039,20,2024-07-05,2024-07-26
45041,11423,PROMO145040,10,2023-01-27,2023-03-13
45042,12635,PROMO145041,10,2025-02-14,2025-03-09
45043,4858,PROMO145042,25,2023-06-25,2023-07-14
45044,10137,PROMO145043,25,2025-06-16,2025-07-19
45045,14408,PROMO145044,15,2025-04-14,2025-05-12
45046,4768,PROMO145045,5,2024-08-29,2024-09-13
45047,17004,PROMO145046,15,2023-06-28,2023-07-22
45048,5972,PROMO145047,10,2025-06-07,2025-06-15
45049,11808,PROMO145048,20,2025-02-17,2025-04-09
45050,14593,PROMO145049,25,2025-05-02,2025-05-20
45051,1635,PROMO145050,15,2025-04-26,2025-05-20
45052,4773,PROMO145051,10,2024-05-16,2024-07-05
45053,1683,PROMO145052,30,2023-10-13,2023-10-28
45054,11431,PROMO145053,20,2025-02-19,2025-03-31
45055,8601,PROMO145054,15,2024-03-18,2024-03-29
45056,6838,PROMO145055,15,2025-02-15,2025-02-25
45057,14378,PROMO145056,20,2024-07-23,2024-08-08
45058,2237,PROMO145057,25,2023-04-07,2023-04-26
45059,384,PROMO145058,20,2023-05-05,2023-06-13
45060,8387,PROMO145059,5,2023-02-24,2023-03-10
45061,8451,PROMO145060,20,2025-07-27,2025-09-02
45062,16189,PROMO145061,30,2024-10-28,2024-12-13
45063,11877,PROMO145062,15,2023-09-12,2023-09-20
45064,16618,PROMO145063,15,2025-03-18,2025-04-22
45065,5011,PROMO145064,10,2023-06-15,2023-07-14
45066,12233,PROMO145065,15,2024-07-23,2024-09-14
45067,17644,PROMO145066,20,2025-12-11,2025-12-20
45068,3052,PROMO145067,15,2023-01-08,2023-02-26
45069,18916,PROMO145068,40,2025-02-08,2025-04-09
45070,848,PROMO145069,10,2023-05-30,2023-06-15
45071,14298,PROMO145070,10,2023-03-20,2023-04-01
45072,13198,PROMO145071,5,2023-09-01,2023-09-21
45073,11539,PROMO145072,20,2023-08-20,2023-10-01
45074,14786,PROMO145073,30,2025-11-21,2026-01-18
45075,12695,PROMO145074,20,2023-10-14,2023-12-02
45076,13029,PROMO145075,15,2025-06-03,2025-06-13
45077,12676,PROMO145076,5,2024-08-23,2024-09-23
45078,2910,PROMO145077,15,2025-02-10,2025-03-24
45079,12071,PROMO145078,25,2023-08-11,2023-08-25
45080,7216,PROMO145079,5,2023-11-14,2023-12-17
45081,1342,PROMO145080,30,2023-08-18,2023-09-26
45082,2782,PROMO145081,10,2023-09-20,2023-11-07
45083,11551,PROMO145082,40,2023-04-23,2023-05-31
45084,10470,PROMO145083,15,2024-12-14,2025-01-08
45085,13368,PROMO145084,10,2024-09-10,2024-09-21
45086,5696,PROMO145085,20,2024-09-25,2024-10-28
45087,15943,PROMO145086,5,2025-09-12,2025-10-25
45088,1609,PROMO145087,5,2023-03-12,2023-03-28
45089,891,PROMO145088,20,2024-09-25,2024-11-05
45090,7257,PROMO145089,10,2023-10-01,2023-10-17
45091,14467,PROMO145090,5,2025-08-24,2025-10-10
45092,16517,PROMO145091,25,2023-01-19,2023-03-18
45093,1216,PROMO145092,25,2024-12-04,2024-12-20
45094,6919,PROMO145093,10,2023-05-09,2023-06-06
45095,16374,PROMO145094,15,2024-08-28,2024-10-27
45096,7287,PROMO145095,10,2023-03-02,2023-03-18
45097,4228,PROMO145096,5,2025-03-21,2025-04-02
45098,19413,PROMO145097,15,2023-05-10,2023-05-17
45099,10440,PROMO145098,25,2024-06-04,2024-07-28
45100,4338,PROMO145099,10,2024-09-23,2024-10-14
45101,3776,PROMO145100,25,2025-09-26,2025-11-02
45102,12743,PROMO145101,25,2024-11-26,2024-12-12
45103,19063,PROMO145102,15,2024-04-08,2024-05-19
45104,12851,PROMO145103,10,2025-07-08,2025-07-30
45105,7714,PROMO145104,5,2023-06-12,2023-07-30
45106,5001,PROMO145105,10,2025-06-15,2025-06-22
45107,8532,PROMO145106,30,2024-03-29,2024-04-07
45108,2915,PROMO145107,15,2023-01-19,2023-03-06
45109,18510,PROMO145108,25,2025-08-27,2025-09-18
45110,19367,PROMO145109,25,2024-04-28,2024-05-19
45111,562,PROMO145110,5,2023-05-15,2023-06-11
45112,11543,PROMO145111,15,2023-05-20,2023-06-13
45113,15784,PROMO145112,10,2025-04-20,2025-05-26
45114,13381,PROMO145113,10,2023-01-25,2023-03-18
45115,14334,PROMO145114,10,2023-11-17,2023-12-07
45116,5020,PROMO145115,15,2025-08-02,2025-08-25
45117,4323,PROMO145116,25,2023-03-28,2023-04-26
45118,9649,PROMO145117,15,2024-09-28,2024-10-18
45119,9973,PROMO145118,20,2024-02-16,2024-03-23
45120,6110,PROMO145119,5,2025-05-31,2025-06-27
45121,7690,PROMO145120,25,2025-01-07,2025-01-27
45122,17259,PROMO145121,5,2023-09-07,2023-09-24
45123,10475,PROMO145122,10,2023-08-09,2023-09-03
45124,14454,PROMO145123,5,2024-10-16,2024-11-23
45125,3108,PROMO145124,10,2023-09-26,2023-11-12
