ticket_id,customer_id,created_date,category,priority,status,resolution_hours
93683,52145,2025-12-10,Other,High,Resolved,17.6
93684,72465,2024-08-28,Account,High,Closed,2.4
93685,94527,2024-06-09,Delivery,Medium,Closed,16.9
93686,31332,2024-01-23,Delivery,Low,In Progress,3.7
93687,60881,2024-10-02,Other,Medium,Resolved,9.4
93688,18270,2025-06-15,Account,Medium,Resolved,8.0
93689,46319,2023-03-30,Account,Medium,Closed,6.4
93690,6684,2024-02-11,Return,Medium,Resolved,26.9
93691,17888,2025-10-17,Delivery,High,Resolved,2.6
93692,60131,2024-08-15,Delivery,Medium,Closed,1.9
93693,40248,2025-11-01,Product,Medium,Closed,4.6
93694,71423,2023-04-18,Other,Medium,Resolved,6.8
93695,66144,2025-03-31,Payment,Low,Closed,8.2
93696,21076,2025-09-18,Other,Medium,Closed,4.8
93697,90409,2023-04-23,Delivery,Low,Closed,7.7
93698,10912,2024-02-22,Other,Medium,Resolved,11.6
93699,17071,2023-02-12,Delivery,Medium,Closed,5.5
93700,91935,2025-04-23,Other,Medium,In Progress,24.9
93701,62212,2024-10-07,Other,Medium,Resolved,6.4
93702,75096,2025-10-18,Account,Low,Open,7.8
93703,18648,2023-08-23,Other,Low,In Progress,28.0
93704,43749,2023-03-25,Payment,Medium,Closed,6.5
93705,67774,2024-09-27,Return,Medium,Resolved,6.2
93706,19768,2024-07-29,Other,Medium,Closed,10.3
93707,88247,2025-10-24,Other,Medium,Closed,18.0
93708,2158,2024-10-17,Delivery,Low,Closed,4.5
93709,83509,2023-03-18,Payment,Medium,Resolved,10.4
93710,67741,2024-11-10,Product,Medium,Closed,6.9
93711,8469,2024-09-08,Account,Medium,Closed,1.8
93712,5907,2023-02-18,Product,Low,Resolved,2.9
93713,1561,2025-10-22,Payment,Medium,Closed,12.7
93714,93654,2023-08-08,Product,High,Resolved,16.2
93715,49710,2025-04-03,Return,low,Resolved,12.5
93716,79739,2024-03-30,Other,Medium,Closed,3.9
93717,79114,2024-07-26,Delivery,High,Resolved,3.8
93718,23869,2024-02-29,Return,low,In Progress,4.8
93719,89601,2025-10-01,Account,Low,Resolved,2.1
93720,93021,2023-03-04,Delivery,Medium,Closed,30.6
93721,33121,2023-02-12,Payment,Medium,Resolved,0.8
93722,20243,2025-11-16,Return,Medium,Resolved,4.0
93723,35648,2024-05-28,Other,Low,Resolved,6.2
93724,34508,2025-01-11,Return,Medium,Closed,8.2
93725,48978,2024-05-19,Delivery,Medium,Closed,6.6
93726,641,2023-03-11,Delivery,High,Closed,1.3
93727,48078,2024-07-20,Product,High,Resolved,18.0
93728,23083,2025-01-10,Product,Medium,Resolved,8.2
93729,53556,2025-04-14,Return,Low,Closed,7.0
93730,85499,2023-04-14,Payment,Medium,Resolved,21.8
93731,92546,2024-07-14,Payment,Medium,Resolved,7.0
93732,21991,2023-11-18,Product,Medium,Closed,2.8
93733,25916,2025-04-12,Payment,Low,Closed,3.1
93734,73640,2024-05-20,Other,Medium,Closed,7.5
93735,91136,2024-01-23,Delivery,Medium,Resolved,16.4
93736,23746,2025-12-13,Product,Low,Closed,6.2
93737,65961,2025-01-19,Product,Low,Closed,19.1
93738,7883,2025-01-15,Account,High,Closed,4.9
93739,89834,2024-05-24,Account,Low,Resolved,10.0
93740,61150,2025-03-08,Product,Low,Resolved,13.7
93741,53802,2025-01-03,Return,High,Resolved,19.2
93742,53053,2025-11-04,Delivery,Medium,Resolved,6.2
93743,46202,2025-04-09,Delivery,Low,Resolved,3.8
93744,36752,2025-12-17,Product,Low,Resolved,7.2
93745,58216,2023-04-29,Delivery,Medium,Resolved,6.3
93746,36093,2023-09-10,Other,High,Resolved,8.1
93747,16525,2024-08-10,Delivery,Medium,Resolved,7.2
93748,44076,2025-06-11,Return,Low,Closed,1.7
93749,52395,2025-07-27,Delivery,Medium,Resolved,6.5
93750,43706,2025-08-23,Product,Medium,Resolved,20.9
93751,52034,2023-01-04,Other,Low,Closed,24.7
93752,53282,2023-09-01,Product,Medium,Closed,11.1
93753,70755,2025-05-06,Other,low,Resolved,5.6
93754,85724,2023-08-29,Delivery,Medium,Closed,5.9
93755,34498,2025-08-05,Product,Low,Closed,32.2
93756,20658,2023-10-29,Delivery,High,Closed,4.8
93757,75649,2024-02-04,Account,High,Closed,8.4
93758,38254,2025-04-04,Other,High,Resolved,21.8
93759,92067,2024-03-18,Other,medium,Resolved,15.1
93760,17269,2023-06-18,Return,Low,Resolved,40.6
93761,7628,2024-02-08,Account,Low,Closed,20.2
93762,71217,2024-03-22,Other,Low,Resolved,47.9
93763,71010,2024-08-22,Delivery,Medium,Resolved,18.4
93764,91874,2025-07-17,Delivery,Medium,Resolved,10.3
93765,96794,2024-04-16,Product,Low,Open,8.7
93766,52129,2023-09-23,Product,Medium,Closed,5.1
93767,23781,2023-06-04,Delivery,High,Closed,5.6
93768,36715,2024-07-20,Delivery,Medium,Closed,5.8
93769,36943,2023-11-08,Payment,Low,Closed,5.2
93770,54471,2025-04-30,Payment,High,Open,3.8
93771,72238,2023-06-30,Product,Low,Closed,11.7
93772,37967,2024-12-25,Payment,Low,Resolved,3.3
93773,39656,2023-01-26,Delivery,Medium,Resolved,8.7
93774,81459,2025-04-16,Payment,Medium,Open,12.9
93775,94402,2023-07-09,Account,Low,Resolved,8.0
93776,50230,2025-03-07,Other,Low,Resolved,13.6
93777,6740,2025-02-12,Product,Low,Resolved,2.9
93778,11745,2024-01-04,Return,Medium,Closed,2.7
93779,10519,2024-03-21,Payment,Low,Resolved,7.0
93780,39860,2025-08-06,Product,Medium,Resolved,11.5
93781,94245,2023-08-20,Product,Low,Resolved,8.4
93782,4105,2025-09-13,Product,Medium,Closed,10.0
93783,10797,2025-01-02,Other,Low,Closed,14.8
93784,4568,2025-10-05,Payment,Medium,Resolved,6.6
93785,71637,2025-03-21,Delivery,Low,Closed,18.7
93786,30499,2024-03-16,Delivery,Medium,Resolved,7.9
93787,373,2023-02-17,Other,Medium,Resolved,3.4
93788,35444,2023-06-20,Return,Low,In Progress,1.7
93789,51721,2024-09-20,Delivery,Medium,Resolved,10.4
93790,76002,2024-03-11,Product,Low,Resolved,4.3
93791,64393,2024-01-25,Delivery,Medium,Resolved,16.8
93792,79766,2024-05-08,Other,Medium,Open,1.9
93793,34595,2024-01-27,Payment,Medium,Resolved,2.4
93794,81770,2024-03-22,Other,Low,Resolved,7.0
93795,41962,2024-05-06,Return,Medium,In Progress,8.4
93796,97348,2024-06-05,Account,Medium,In Progress,41.0
93797,24640,2024-03-29,Payment,Medium,Closed,2.7
93798,94032,2025-11-02,Product,Low,Closed,6.8
93799,70351,2023-11-13,Payment,Low,Closed,9.5
93800,4504,2025-03-04,Payment,Medium,In Progress,2.3
93801,57404,2024-05-12,Delivery,Medium,Closed,10.8
93802,48393,2024-11-05,Payment,Medium,Closed,5.4
93803,99385,2024-08-01,Delivery,High,Resolved,5.5
93804,20290,2023-05-04,Return,Medium,Closed,1.8
93805,88746,2023-02-03,Return,Low,Closed,16.0
93806,22329,2023-05-03,Product,Medium,Closed,12.8
93807,9969,2023-01-22,Delivery,Low,Closed,3.5
93808,17360,2025-05-20,Payment,Low,Resolved,4.2
93809,31442,2024-05-21,Return,Medium,Closed,5.9
93810,95402,2024-11-11,Delivery,Medium,Resolved,1.6
93811,73395,2024-09-05,Delivery,High,In Progress,16.8
93812,53157,2024-06-17,Product,Medium,Resolved,2.3
93813,63137,2023-06-23,Other,High,Resolved,27.9
93814,8724,2025-05-16,Account,High,Resolved,4.8
93815,21138,2024-12-15,Product,Medium,Closed,5.9
93816,93980,2024-02-01,Delivery,High,In Progress,11.2
93817,33283,2024-08-09,Product,Medium,Resolved,8.8
93818,42791,2025-06-11,Other,Low,Resolved,7.2
93819,89938,2024-05-12,Delivery,High,Closed,4.5
93820,26519,2025-06-25,Other,Medium,Resolved,21.5
93821,70726,2025-06-07,Delivery,Medium,Resolved,4.6
93822,78293,2024-07-28,Delivery,Low,Closed,26.0
93823,21220,2024-04-24,Delivery,Low,Closed,7.8
93824,31294,2024-09-29,Account,Medium,Resolved,8.2
93825,52024,2024-07-25,Payment,Low,Closed,2.4
93826,34213,2024-03-30,Delivery,Low,Closed,15.7
93827,88626,2025-05-04,Return,Medium,Resolved,6.6
93828,61844,2024-12-09,Return,Medium,In Progress,5.7
93829,7091,2025-06-10,Delivery,Medium,Resolved,4.1
93830,48439,2023-05-25,Other,Low,Resolved,10.6
93831,81044,2023-10-31,Return,Medium,Resolved,6.7
93832,43110,2025-01-19,Delivery,High,Closed,6.8
93833,25980,2024-11-24,Product,Low,Closed,7.9
93834,14801,2024-12-25,Product,Low,Resolved,7.0
93835,65872,2025-12-11,Return,Medium,Resolved,5.9
93836,61978,2023-05-15,Payment,Low,Closed,4.9
93837,2820,2024-05-12,Payment,Medium,Closed,9.1
93838,95190,2023-03-03,Payment,Medium,Resolved,4.2
93839,31082,2023-01-20,Product,High,Closed,7.0
93840,32375,2023-10-30,Delivery,High,Closed,1.7
93841,17867,2023-08-07,Return,Low,Closed,22.2
93842,62201,2025-05-09,Return,Medium,Closed,5.3
93843,83438,2024-09-22,Other,Medium,Resolved,37.4
93844,75556,2023-01-28,Delivery,Low,Open,15.3
93845,95034,2024-05-30,Return,Medium,Resolved,10.0
93846,69795,2025-03-23,Payment,Medium,Closed,10.5
93847,4915,2023-06-28,Product,Medium,Closed,11.5
93848,62915,2023-11-17,Return,Medium,Resolved,9.8
93849,85696,2025-11-19,Delivery,Low,Closed,7.0
93850,729,2024-01-29,Return,Low,Closed,12.6
93851,15903,2024-06-20,Delivery,High,Resolved,21.5
93852,69898,2025-12-26,Product,Low,Closed,19.8
93853,99091,2024-05-29,Delivery,Medium,In Progress,10.8
93854,1330,2024-06-22,Delivery,Low,Closed,13.3
93855,54857,2024-10-10,Return,Low,Resolved,27.1
93856,75129,2025-10-10,Product,Medium,Closed,14.8
93857,80214,2023-02-03,Other,Low,Closed,3.3
93858,3714,2024-10-31,Other,Medium,Closed,23.1
93859,20115,2025-02-08,Account,Medium,Closed,25.8
93860,33841,2024-11-21,Return,High,Resolved,4.8
93861,24238,2023-03-29,Delivery,Medium,Resolved,16.8
93862,30585,2025-12-06,Account,Low,Closed,2.7
93863,5631,2023-12-11,Delivery,Medium,Closed,49.7
93864,51214,2024-10-24,Account,Low,Closed,10.3
93865,18859,2024-08-03,Return,Medium,Closed,19.1
93866,43318,2025-09-23,Product,Medium,Closed,11.1
93867,15646,2023-11-14,Other,Medium,Open,11.9
93868,12249,2024-08-25,Other,High,Resolved,9.0
93869,6691,2024-02-20,Product,Medium,Resolved,26.6
93870,53754,2023-12-03,Delivery,Low,In Progress,3.1
93871,26956,2025-12-30,Account,Medium,Resolved,8.1
93872,89482,2023-03-24,Other,Low,Closed,8.1
93873,78356,2024-11-07,Product,Low,Closed,13.1
93874,32534,2023-09-10,Delivery,Low,Open,10.5
93875,86896,2025-07-22,Return,Medium,Resolved,12.4
93876,64856,2025-06-14,Delivery,High,Resolved,1.8
93877,6347,2023-06-11,Delivery,Low,Resolved,1.2
93878,8369,2023-08-17,Delivery,High,Resolved,3.4
93879,86496,2025-04-08,Other,Low,Closed,2.9
93880,92455,2024-08-26,Delivery,Medium,Resolved,3.5
93881,68807,2025-04-05,Product,Medium,Resolved,11.0
93882,85742,2023-07-06,Account,High,Resolved,3.2
93883,99162,2023-07-28,Return,High,Closed,3.1
93884,61327,2025-07-09,Payment,Medium,Resolved,33.5
93885,70518,2025-10-31,Product,Low,Closed,3.8
93886,70366,2025-12-08,Return,Low,In Progress,2.1
93887,21667,2024-11-28,Delivery,Medium,Resolved,1.5
93888,90749,2023-01-20,Other,Medium,Resolved,2.2
93889,82861,2023-11-03,Return,High,In Progress,7.1
93890,97679,2023-07-06,Payment,Medium,Closed,29.1
93891,83793,2025-08-10,Account,Low,Resolved,4.1
93892,79685,2023-09-22,Delivery,High,Closed,17.4
93893,26315,2024-07-14,Payment,Medium,In Progress,4.0
93894,22203,2024-04-25,Delivery,Medium,Resolved,6.4
93895,82248,2023-09-03,Payment,Medium,Resolved,8.5
93896,41592,2023-04-05,Delivery,Medium,Resolved,4.3
93897,53165,2024-10-06,Other,Low,Closed,5.2
93898,91211,2023-12-08,Delivery,Low,Closed,24.6
93899,1,2025-03-09,Other,Low,Open,6.9
93900,43394,2023-10-25,Other,Low,Resolved,10.1
93901,7494,2024-03-18,Account,Low,Closed,33.7
93902,75535,2025-08-27,Product,High,Resolved,64.4
93903,86665,2023-08-03,Return,Medium,Closed,5.1
93904,40281,2024-10-06,Payment,High,Resolved,12.2
93905,87885,2024-08-13,Payment,Medium,Resolved,3.5
93906,51063,2024-11-17,Product,Medium,Resolved,2.6
93907,26777,2023-10-14,Account,Critical,Resolved,6.5
93908,41298,2023-01-17,Return,Medium,Closed,3.0
93909,51707,2024-01-03,Other,high,Closed,8.0
93910,18916,2024-08-07,Delivery,Medium,Closed,7.1
93911,35771,2024-05-15,Product,Low,Resolved,5.6
93912,98132,2025-07-02,Delivery,Medium,Resolved,6.4
93913,89145,2023-08-20,Payment,Low,Resolved,0.8
93914,63731,2025-06-19,Other,Low,Closed,25.5
93915,82599,2024-09-16,Product,Low,Closed,2.0
93916,72655,2024-03-25,Account,Low,Closed,15.6
93917,63418,2023-10-05,Return,Low,Resolved,7.5
93918,31688,2023-10-06,Product,Medium,Resolved,12.9
93919,71479,2024-12-17,Product,Medium,Closed,10.4
93920,63182,2024-10-23,Product,Medium,Resolved,4.8
93921,85407,2025-10-06,Delivery,Medium,Closed,1.2
93922,2070,2023-07-27,Product,Medium,Closed,14.2
93923,1258,2024-11-21,Other,Medium,Closed,6.6
93924,55519,2024-11-17,Delivery,Medium,Resolved,7.1
93925,51529,2024-03-30,Other,High,Closed,2.3
93926,46895,2025-06-15,Delivery,Low,Resolved,14.5
93927,73646,2025-05-29,Account,Medium,Closed,11.7
93928,76388,2024-10-12,Delivery,Medium,Resolved,12.4
93929,66587,2023-03-16,Delivery,High,Resolved,17.6
93930,26124,2024-10-18,Delivery,Low,Resolved,10.7
93931,97145,2025-08-13,Product,Low,Resolved,3.5
93932,7110,2023-06-18,Other,Low,Open,10.1
93933,74203,2024-02-22,Payment,Medium,Resolved,8.7
93934,5605,2025-08-16,Product,Low,Resolved,6.8
93935,3156,2024-10-30,Return,Critical,Closed,13.5
93936,43398,2025-04-24,Return,Medium,Resolved,16.1
93937,85585,2023-01-10,Return,Medium,Resolved,23.0
93938,62940,2024-09-18,Delivery,Medium,Closed,2.7
93939,49017,2024-10-17,Account,Low,Resolved,21.8
93940,20085,2025-04-05,Delivery,Medium,Closed,5.4
93941,45078,2024-09-03,Other,Low,Closed,2.2
93942,70943,2023-03-13,Delivery,Medium,Resolved,7.8
93943,15542,2024-02-22,Product,Medium,Resolved,10.8
93944,88636,2024-08-19,Account,Critical,Closed,5.3
93945,68908,2023-07-31,Product,Low,Resolved,9.0
93946,22496,2025-03-03,Delivery,Low,Resolved,4.3
93947,81491,2024-05-09,Delivery,High,Closed,3.2
93948,57911,2025-03-04,Other,Medium,Closed,2.3
93949,20600,2025-01-29,Other,Medium,In Progress,8.1
93950,99662,2023-03-30,Product,Low,Closed,6.0
93951,64224,2024-12-07,Other,High,Resolved,17.3
93952,93057,2023-09-26,Delivery,Low,Resolved,10.3
93953,71757,2023-11-02,Product,Medium,Closed,6.9
93954,90102,2024-09-21,Other,Medium,Closed,5.0
93955,61999,2025-12-07,Product,Medium,Resolved,1.5
93956,63957,2023-03-16,Other,medium,Closed,9.4
93957,32355,2023-07-10,Product,Critical,Resolved,15.8
93958,26726,2025-04-11,Delivery,Medium,Closed,4.0
93959,24733,2024-12-27,Product,Medium,Closed,12.2
93960,89292,2025-06-20,Payment,Medium,Open,3.2
93961,95071,2024-11-07,Other,Low,Closed,10.5
93962,88836,2025-10-08,Product,Medium,Closed,2.8
93963,98826,2025-01-26,Return,High,Resolved,8.7
93964,88144,2023-10-24,Delivery,Medium,Closed,8.4
93965,17875,2024-10-02,Product,Medium,Resolved,7.5
93966,99650,2023-08-15,Other,Medium,Resolved,2.7
93967,19269,2024-05-10,Return,Low,In Progress,23.1
93968,13821,2025-10-26,Return,Medium,In Progress,7.0
93969,93147,2025-06-30,Return,Medium,Resolved,5.5
93970,88436,2024-10-24,Account,Low,Resolved,6.8
93971,20307,2025-06-14,Delivery,Medium,Resolved,7.6
93972,86613,2024-07-21,Product,Low,Closed,5.9
93973,38473,2023-03-26,Other,Medium,Resolved,10.5
93974,27042,2024-01-01,Account,Medium,Closed,10.6
93975,15434,2023-09-18,Product,Medium,Open,6.4
93976,22847,2023-04-06,Delivery,Medium,Closed,3.7
93977,2202,2023-12-26,Return,Low,Resolved,6.3
93978,24686,2024-04-03,Payment,Low,Resolved,7.4
93979,56508,2024-06-24,Payment,High,Closed,11.4
93980,31411,2023-10-27,Payment,Low,Closed,4.1
93981,97245,2023-02-07,Payment,Low,Resolved,32.4
93982,37245,2023-08-04,Delivery,Low,Resolved,2.5
93983,84414,2024-05-12,Payment,High,Open,4.2
93984,24634,2025-08-17,Account,Medium,Resolved,3.7
93985,4385,2023-08-19,Other,Low,Resolved,1.6
93986,19616,2023-08-27,Product,Medium,Resolved,4.2
93987,5858,2023-03-07,Delivery,Medium,Closed,3.9
93988,43046,2024-01-28,Product,Medium,Resolved,10.4
93989,59956,2024-08-19,Other,Low,Closed,3.2
93990,84587,2023-09-05,Return,High,In Progress,7.2
93991,58304,2025-04-11,Other,Low,Resolved,6.5
93992,28920,2023-06-01,Payment,Low,Resolved,36.3
93993,87392,2024-10-26,Product,Medium,Closed,7.5
93994,6911,2025-11-26,Payment,Critical,Open,3.8
93995,22745,2025-09-23,Product,Medium,Closed,5.4
93996,6948,2024-05-07,Payment,Medium,In Progress,7.9
93997,67171,2023-04-10,Delivery,High,Resolved,1.7
93998,22189,2023-12-25,Delivery,Medium,Closed,3.0
93999,26784,2024-02-12,Delivery,Medium,Closed,10.7
94000,32563,2024-11-28,Delivery,Medium,Resolved,4.0
94001,23664,2025-06-04,Delivery,Low,Closed,3.3
94002,9843,2023-09-09,Other,Low,Closed,2.5
94003,54794,2024-04-25,Account,Medium,Closed,60.1
94004,36520,2023-06-24,Product,Medium,Resolved,14.6
94005,71411,2025-03-04,Other,High,Resolved,15.6
94006,74937,2023-12-09,Other,Medium,Resolved,13.5
94007,41764,2025-05-18,Payment,High,Resolved,13.3
94008,95228,2024-02-08,Delivery,Low,Closed,3.6
94009,77802,2023-05-16,Account,Medium,Resolved,6.5
94010,48315,2024-02-20,Payment,High,Resolved,8.8
94011,61758,2025-04-24,Delivery,Medium,Closed,2.3
94012,99712,2024-12-26,Account,Medium,In Progress,10.9
94013,43907,2025-07-13,Account,Low,Resolved,2.6
94014,24270,2024-04-09,Account,Medium,Resolved,16.1
94015,2695,2023-12-26,Delivery,Low,Open,4.0
94016,77661,2025-11-16,Delivery,Medium,In Progress,5.8
94017,24648,2025-01-11,Delivery,Medium,Resolved,18.1
94018,38370,2023-05-03,Other,Low,Resolved,21.2
94019,35055,2024-03-22,Product,Medium,Resolved,13.7
94020,91517,2025-11-02,Payment,Medium,Resolved,6.8
94021,47811,2024-05-22,Product,Low,Closed,3.7
94022,39742,2023-06-25,Other,High,Resolved,7.5
94023,43900,2023-07-03,Delivery,medium,Resolved,12.6
94024,345,2024-04-16,Other,Medium,Closed,5.5
94025,25362,2025-03-11,Return,Medium,Closed,7.2
94026,27107,2023-02-23,Account,Medium,Open,4.7
94027,60870,2025-06-30,Return,Low,Closed,8.8
94028,26452,2025-12-12,Delivery,Medium,Closed,9.2
94029,33531,2025-04-25,Return,Medium,Resolved,6.9
94030,594,2025-05-16,Return,Medium,Closed,5.7
94031,22968,2024-08-27,Delivery,Low,Closed,2.1
94032,75171,2025-08-09,Payment,Medium,Resolved,4.6
94033,15278,2023-06-09,Product,Medium,Resolved,1.2
94034,1789,2024-03-30,Payment,High,Resolved,20.1
94035,37885,2023-02-12,Other,Medium,In Progress,5.5
94036,77535,2025-02-17,Product,Medium,Closed,9.6
94037,9650,2024-07-23,Other,Low,Resolved,5.7
94038,7385,2024-05-11,Account,Low,Resolved,8.9
94039,55927,2024-10-17,Return,Medium,Resolved,1.9
94040,24855,2025-04-30,Product,Medium,Resolved,18.6
94041,98642,2023-05-26,Return,Medium,Closed,18.1
94042,25685,2025-01-04,Account,Medium,Resolved,1.9
94043,47412,2024-03-03,Return,Low,Closed,36.1
94044,54709,2025-10-17,Payment,Low,Closed,11.4
94045,42239,2024-07-31,Delivery,High,Resolved,3.3
94046,3167,2024-03-23,Account,Medium,In Progress,8.3
94047,79406,2024-09-03,Delivery,Low,Closed,3.0
94048,69048,2025-02-14,Product,Medium,Closed,5.0
94049,10118,2024-12-15,Delivery,Medium,Resolved,13.1
94050,71827,2025-10-27,Account,Low,Closed,13.7
94051,96151,2025-06-22,Delivery,Low,Resolved,5.0
94052,58070,2025-08-28,Product,Medium,Resolved,2.7
94053,36782,2024-06-08,Return,Medium,Resolved,6.8
94054,50887,2023-02-13,Return,High,Closed,11.8
94055,46330,2023-01-29,Return,Medium,Resolved,1.9
94056,54233,2023-12-23,Other,Low,Closed,4.1
94057,60242,2023-10-07,Return,High,In Progress,4.1
94058,62823,2024-06-05,Other,Low,Open,3.8
94059,3980,2023-10-22,Payment,Low,In Progress,6.9
94060,41418,2024-02-27,Account,Medium,Resolved,5.4
94061,46024,2025-04-23,Product,High,Resolved,17.0
94062,25210,2025-08-22,Product,Medium,Closed,1.9
94063,54002,2023-12-21,Payment,Medium,Resolved,5.9
94064,62948,2023-04-25,Other,Low,In Progress,12.7
94065,36136,2025-05-22,Other,Medium,In Progress,3.2
94066,46660,2025-09-03,Return,Low,Closed,2.9
94067,99391,2023-12-26,Account,Critical,Closed,4.6
94068,94441,2023-08-03,Return,High,In Progress,4.6
94069,66425,2024-10-21,Account,Low,Closed,29.6
94070,13117,2025-01-08,Delivery,Low,Resolved,3.1
94071,91403,2023-08-12,Product,Medium,Resolved,6.5
94072,14486,2023-03-05,Product,Medium,Resolved,2.5
94073,54043,2025-03-01,Product,High,Resolved,0.8
94074,81540,2023-10-07,Other,Low,Resolved,3.6
94075,43821,2024-07-13,Delivery,High,Resolved,8.4
94076,56059,2025-07-08,Other,Low,Closed,11.4
94077,60556,2023-10-11,Other,Medium,Open,9.6
94078,1398,2023-05-04,Account,Medium,Resolved,14.4
94079,47646,2024-09-19,Payment,Medium,Resolved,7.0
94080,84335,2024-05-24,Payment,Low,Resolved,13.6
94081,42061,2024-10-11,Return,Medium,Resolved,1.8
94082,52102,2024-09-28,Product,Low,Resolved,5.9
94083,79959,2024-01-11,Account,Medium,Resolved,6.9
94084,36014,2024-01-28,Payment,Medium,Resolved,14.2
94085,754,2023-03-12,Product,Medium,Closed,5.9
94086,51768,2023-09-05,Product,Low,Resolved,25.1
94087,58366,2025-02-13,Product,Medium,Closed,16.3
94088,58486,2025-02-24,Account,Low,Closed,1.2
94089,62452,2025-08-20,Delivery,Low,Closed,8.9
94090,68494,2023-08-04,Delivery,Low,Closed,2.1
94091,72653,2024-09-29,Product,High,In Progress,18.9
94092,80360,2024-12-08,Payment,Low,Resolved,9.8
94093,33826,2025-06-19,Payment,Low,Closed,6.2
94094,49973,2025-12-06,Product,Low,In Progress,3.3
94095,70663,2025-10-09,Payment,Low,Closed,4.5
94096,46265,2024-12-19,Product,Medium,Resolved,5.6
94097,61525,2024-06-14,Delivery,Medium,Resolved,2.1
94098,83319,2025-06-23,Account,Medium,Closed,5.2
94099,61861,2024-02-14,Other,Low,Closed,1.8
94100,72892,2025-02-16,Return,Low,Resolved,3.8
94101,76390,2025-10-30,Product,High,Open,21.0
94102,62318,2025-05-11,Other,Low,Resolved,28.7
94103,79756,2025-12-01,Return,Low,Resolved,7.6
94104,45994,2024-06-05,Delivery,Medium,Resolved,6.1
94105,82345,2023-11-21,Product,Low,Closed,7.5
94106,28348,2024-12-29,Product,Low,Closed,8.7
94107,23944,2024-03-14,Delivery,High,Resolved,14.8
94108,5830,2024-11-13,Delivery,Low,Closed,12.0
94109,61134,2024-08-13,Delivery,Medium,In Progress,7.5
94110,57767,2025-09-21,Other,Critical,Resolved,19.4
94111,39451,2024-12-18,Product,Medium,Resolved,10.7
94112,72726,2023-01-20,Product,Medium,Resolved,3.0
94113,77020,2025-08-17,Delivery,Critical,Closed,8.0
94114,13301,2024-01-08,Delivery,Medium,Resolved,6.3
94115,1011,2023-08-10,Other,Low,Closed,7.7
94116,95010,2025-11-14,Return,Low,Closed,18.9
94117,45056,2024-08-07,Product,Low,Resolved,34.6
94118,54802,2024-10-01,Other,Medium,Closed,8.9
94119,70724,2025-07-01,Delivery,Medium,Resolved,14.0
94120,12031,2025-07-28,Other,High,Resolved,5.1
94121,93938,2023-11-09,Product,High,Resolved,1.9
94122,32724,2023-07-05,Account,Low,Resolved,6.5
94123,6296,2023-05-24,Account,Low,Resolved,7.8
94124,35862,2023-03-21,Payment,Low,Closed,8.3
94125,54537,2025-09-25,Account,Medium,Closed,16.3
94126,20152,2024-06-09,Return,Low,Resolved,3.0
94127,14278,2025-04-04,Product,Medium,Closed,38.9
94128,63440,2024-03-25,Payment,Medium,Closed,7.3
94129,74508,2023-12-11,Account,Medium,In Progress,5.1
94130,92311,2025-09-28,Return,Medium,Resolved,6.8
94131,90145,2025-07-02,Delivery,High,Resolved,58.2
94132,80584,2024-07-24,Payment,Low,Closed,4.0
94133,48084,2025-03-22,Delivery,Low,Resolved,1.2
94134,22730,2023-03-11,Account,High,Resolved,12.7
94135,88425,2023-10-29,Product,Low,Resolved,9.0
94136,5396,2023-06-26,Other,Medium,Resolved,72.4
94137,32504,2023-10-06,Product,high,Resolved,7.5
94138,55019,2023-06-10,Product,Low,Resolved,24.5
94139,59932,2024-06-21,Account,Critical,Open,8.1
94140,72322,2025-06-28,Other,Medium,Resolved,7.3
94141,30932,2023-02-15,Delivery,High,Closed,16.9
94142,14201,2025-03-13,Other,medium,Closed,2.8
94143,81837,2025-11-30,Other,Medium,Closed,11.2
94144,78042,2023-11-22,Product,Low,Closed,6.2
94145,76855,2025-04-07,Product,High,Resolved,3.5
94146,2979,2025-01-14,Payment,High,Closed,2.5
94147,983,2023-07-15,Other,Low,Resolved,7.3
94148,92829,2024-08-21,Product,Low,Resolved,4.1
94149,36106,2023-02-03,Return,Medium,Closed,7.2
94150,55090,2024-05-18,Other,Medium,Resolved,11.3
94151,50580,2025-10-15,Delivery,Low,Closed,6.9
94152,56784,2023-01-16,Delivery,Medium,Closed,31.1
94153,26438,2024-07-03,Product,Low,Resolved,1.9
94154,8180,2023-06-22,Return,Medium,Resolved,7.4
94155,46281,2025-11-15,Other,Low,Resolved,2.8
94156,95338,2025-08-29,Delivery,Medium,Closed,15.4
94157,32127,2023-04-29,Account,Low,Open,2.9
94158,81194,2024-07-17,Delivery,Low,Resolved,13.3
94159,51644,2024-03-02,Payment,Medium,Closed,3.3
94160,80701,2025-06-11,Return,High,Closed,10.1
94161,90194,2025-11-04,Delivery,Low,Resolved,1.9
94162,89839,2023-10-01,Delivery,High,Closed,0.9
94163,53058,2024-03-13,Product,Low,Resolved,4.2
94164,31405,2025-11-07,Delivery,Medium,Closed,17.6
94165,67071,2023-09-10,Return,high,Closed,23.3
94166,51136,2025-06-02,Product,Low,Resolved,4.4
94167,69173,2024-07-18,Product,Medium,Resolved,5.7
94168,7414,2024-05-08,Payment,Low,Closed,6.4
94169,18216,2023-06-10,Other,Medium,Resolved,26.3
94170,45856,2024-08-03,Account,Medium,Resolved,5.7
94171,55886,2025-09-18,Return,High,Resolved,6.2
94172,81422,2023-06-04,Delivery,High,Closed,12.8
94173,35807,2025-10-31,Delivery,Low,Resolved,3.7
