product_id,product_name,category_id,supplier_id,unit_price,cost_price,stock_quantity,rating,active_flag
15389,Mechanical Keyboard Model 15389,CAT002,966,47.4,25.4,415,4.15,Y
15390,Fitness Tracker Model 15390,CAT005,423,9.61,4.74,314,3.64,Y
15391,Dash Camera Model 15391,CAT010,531,65.47,31.55,519,4.06,Y
15392,Car Phone Holder Model 15392,CAT010,895,98.88,58.87,879,3.72,Y
15393,Backpack Model 15393,CAT006,884,91.79,44.46,369,4.0,Y
15394,Building Blocks Model 15394,CAT008,320,37.82,22.68,955,3.8,Y
15395,Gaming Mouse Model 15395,CAT002,58,9.44,6.93,782,4.29,Y
15396,Novel Model 15396,CAT007,273,21.26,15.02,638,4.39,Y
15397,Sneakers Model 15397,CAT006,198,201.38,129.28,670,3.12,Y
15398,Smart Watch Model 15398,CAT001,79,143.38,104.76,575,3.53,Y
15399,Smartphone Model 15399,CAT001,982,59.87,28.92,4,3.59,Y
15400,Bluetooth Speaker Model 15400,CAT001,41,75.22,48.98,169,3.91,Y
15401,Economics Book Model 15401,CAT007,738,25.78,12.58,361,4.88,Y
15402,Wireless Earbuds Model 15402,CAT001,773,207.67,126.49,796,3.13,Y
15403,Shampoo Model 15403,CAT004,245,34.03,20.52,909,4.35,Y
15404,Coffee Maker Model 15404,CAT003,23,96.34,51.79,179,4.58,Y
15405,Sports Bag Model 15405,CAT005,709,19.67,14.24,180,3.78,Y
15406,Sneakers Model 15406,CAT006,236,55.37,29.09,12,4.2,Y
15407,Jeans Model 15407,CAT006,126,199.93,126.38,955,4.42,Y
15408,Dumbbell Set Model 15408,CAT005,778,27.72,16.89,815,3.74,Y
15409,Hair Dryer Model 15409,CAT004,836,127.59,75.59,921,3.55,Y
15410,Desk Lamp Model 15410,CAT003,140,24.57,11.33,211,5.0,Y
15411,Remote Control Car Model 15411,CAT008,879,28.87,19.63,926,3.64,Y
15412,Coffee Maker Model 15412,CAT003,394,64.48,29.28,114,4.14,Y
15413,USB-C Hub Model 15413,CAT002,828,155.85,112.33,35,3.52,Y
15414,Economics Book Model 15414,CAT007,127,49.7,26.73,538,4.61,Y
15415,Air Fryer Model 15415,CAT003,798,113.42,55.53,228,3.0,Y
15416,Puzzle Model 15416,CAT008,114,182.02,106.96,638,4.0,Y
15417,Blender Model 15417,CAT003,920,32.47,20.61,96,3.87,N
15418,Hoodie Model 15418,CAT006,837,16.47,9.1,604,4.01,Y
15419,Bluetooth Speaker Model 15419,CAT001,525,47.2,23.14,90,5.0,Y
15420,Coffee Maker Model 15420,CAT003,228,204.42,93.22,771,4.17,Y
15421,Blender Model 15421,CAT003,521,31.28,21.34,714,3.05,Y
15422,Remote Control Car Model 15422,CAT008,146,162.04,120.32,216,3.78,Y
15423,Jump Starter Model 15423,CAT010,163,51.32,24.8,119,3.8,Y
15424,Face Cream Model 15424,CAT004,735,315.76,166.12,132,4.93,Y
15425,Puzzle Model 15425,CAT008,728,490.42,223.96,50,3.89,Y
15426,T-Shirt Model 15426,CAT006,900,164.47,122.05,577,3.87,Y
15427,Floor Mat Model 15427,CAT010,169,14.77,8.81,39,4.46,Y
15428,Board Game Model 15428,CAT008,538,7.47,5.65,972,5.0,Y
15429,Smartphone Model 15429,CAT001,125,68.68,41.51,631,2.89,Y
15430,T-Shirt Model 15430,CAT006,300,146.99,107.97,884,3.76,Y
15431,Yoga Mat Model 15431,CAT005,250,102.03,77.96,282,3.54,Y
15432,Wireless Earbuds Model 15432,CAT001,938,33.89,19.0,506,3.79,Y
15433,Gaming Mouse Model 15433,CAT002,522,17.06,11.29,486,4.12,Y
15434,Pen Set Model 15434,CAT009,105,150.08,100.54,208,5.0,Y
15435,Notebook Model 15435,CAT009,618,346.24,158.25,990,4.8,Y
15436,Board Game Model 15436,CAT008,969,35.56,21.15,181,3.77,Y
15437,Jump Starter Model 15437,CAT010,513,136.6,100.03,377,4.83,Y
15438,Remote Control Car Model 15438,CAT008,694,676.56,515.73,202,4.48,Y
15439,Smartphone Model 15439,CAT001,912,54.8,40.92,520,4.81,Y
15440,USB-C Hub Model 15440,CAT002,506,55.8,43.03,266,4.92,Y
15441,Smart Watch Model 15441,CAT001,302,107.57,71.59,902,3.22,Y
15442,Bluetooth Speaker Model 15442,CAT001,653,50.32,26.51,740,3.74,Y
15443,Webcam Model 15443,CAT002,230,216.96,138.83,69,4.28,Y
15444,Dumbbell Set Model 15444,CAT005,64,45.19,26.61,29,3.98,Y
15445,Remote Control Car Model 15445,CAT008,590,63.21,33.84,604,4.43,Y
15446,Action Figure Model 15446,CAT008,232,17.75,12.51,222,3.52,Y
15447,Backpack Model 15447,CAT006,599,52.58,34.58,470,4.32,Y
15448,Notebook Model 15448,CAT009,183,26.25,18.65,332,3.91,Y
15449,Yoga Mat Model 15449,CAT005,319,88.75,47.83,117,4.14,Y
15450,Pen Set Model 15450,CAT009,658,14.54,10.88,420,,Y
15451,Shampoo Model 15451,CAT004,829,157.01,83.02,459,4.09,Y
15452,Mechanical Keyboard Model 15452,CAT002,92,29.68,19.25,940,4.41,Y
15453,Calculator Model 15453,CAT009,635,323.79,151.79,849,3.91,Y
15454,Blender Model 15454,CAT003,788,223.2,140.29,331,3.01,Y
15455,Running Shoes Model 15455,CAT005,961,105.26,50.8,250,4.09,Y
15456,Coffee Maker Model 15456,CAT003,64,16.28,9.11,962,4.42,Y
15457,Jeans Model 15457,CAT006,844,36.94,27.11,687,4.48,Y
15458,Car Phone Holder Model 15458,CAT010,219,29.01,21.61,483,3.82,Y
15459,Smart Watch Model 15459,CAT001,704,32.47,22.83,372,3.7,Y
15460,Pen Set Model 15460,CAT009,619,268.67,153.5,208,5.0,Y
15461,Wireless Earbuds Model 15461,CAT001,909,56.66,36.32,777,5.0,Y
15462,Air Fryer Model 15462,CAT003,247,35.96,18.84,140,3.18,Y
15463,Gaming Mouse Model 15463,CAT002,964,33.16,22.34,571,4.18,Y
15464,Business Book Model 15464,CAT007,473,40.28,22.74,790,4.39,Y
15465,Smart Watch Model 15465,CAT001,966,104.98,54.9,285,4.34,Y
15466,Running Shoes Model 15466,CAT005,57,15.03,9.66,119,4.53,Y
15467,Air Fryer Model 15467,CAT003,45,71.0,34.57,828,4.32,Y
15468,Wireless Earbuds Model 15468,CAT001,888,95.16,64.39,283,3.29,Y
15469,Data Analytics Book Model 15469,CAT007,86,13.63,6.98,150,,Y
15470,Laptop Stand Model 15470,CAT002,38,18.15,11.48,964,4.26,Y
15471,Webcam Model 15471,CAT002,182,62.27,36.09,304,3.36,Y
15472,USB-C Hub Model 15472,CAT002,164,237.76,151.42,413,3.49,Y
15473,Fitness Tracker Model 15473,CAT005,757,191.87,101.92,200,3.43,Y
15474,Sneakers Model 15474,CAT006,835,37.59,20.77,609,3.1,Y
15475,Smart Watch Model 15475,CAT001,889,231.08,114.68,367,4.3,Y
15476,Webcam Model 15476,CAT002,126,48.75,34.44,25,3.53,Y
15477,Face Cream Model 15477,CAT004,207,48.38,22.89,379,4.21,Y
15478,Desk Lamp Model 15478,CAT003,267,70.74,40.62,336,3.72,Y
15479,Printer Paper Model 15479,CAT009,354,138.37,82.77,929,5.0,Y
15480,Data Analytics Book Model 15480,CAT007,411,37.57,19.33,579,3.88,Y
15481,Backpack Model 15481,CAT006,599,45.43,26.21,589,3.97,Y
15482,Air Fryer Model 15482,CAT003,657,21.14,12.43,257,3.95,Y
15483,Jeans Model 15483,CAT006,122,89.15,46.72,815,3.79,Y
15484,Building Blocks Model 15484,CAT008,508,150.56,99.52,581,3.34,Y
15485,Running Shoes Model 15485,CAT005,983,159.1,73.22,503,4.37,Y
15486,Novel Model 15486,CAT007,610,19.0,9.79,456,4.39,Y
15487,Novel Model 15487,CAT007,469,46.05,30.21,919,3.49,Y
15488,Running Shoes Model 15488,CAT005,801,199.4,131.02,397,4.04,Y
15489,Vacuum Cleaner Model 15489,CAT003,133,80.11,43.06,844,4.92,Y
15490,Economics Book Model 15490,CAT007,379,67.03,45.27,330,4.51,Y
15491,Gaming Mouse Model 15491,CAT002,849,65.62,39.7,615,4.36,Y
15492,Business Book Model 15492,CAT007,318,105.82,66.03,344,3.65,Y
15493,Puzzle Model 15493,CAT008,577,84.08,47.06,797,4.3,Y
15494,Puzzle Model 15494,CAT008,711,38.73,30.01,471,3.65,Y
15495,Shampoo Model 15495,CAT004,125,143.64,99.59,929,4.74,Y
15496,USB-C Hub Model 15496,CAT002,451,22.02,11.71,662,4.07,Y
15497,Power Bank Model 15497,CAT001,858,213.64,112.82,466,,Y
15498,Business Book Model 15498,CAT007,720,29.02,20.47,64,4.14,Y
15499,Printer Paper Model 15499,CAT009,208,106.43,61.52,846,3.41,Y
15500,Sneakers Model 15500,CAT006,300,56.04,26.91,761,3.86,Y
15501,Smartphone Model 15501,CAT001,489,42.34,19.55,360,3.29,N
15502,Desk Organizer Model 15502,CAT009,633,220.57,129.39,375,3.38,Y
15503,Floor Mat Model 15503,CAT010,142,126.85,74.44,941,3.54,Y
15504,Face Cream Model 15504,CAT004,474,61.64,42.12,829,3.68,Y
15505,Fitness Tracker Model 15505,CAT005,859,312.64,199.99,565,4.29,Y
15506,Business Book Model 15506,CAT007,569,156.99,110.54,399,4.06,Y
15507,Data Analytics Book Model 15507,CAT007,304,31.48,17.47,955,3.47,Y
15508,Jump Starter Model 15508,CAT010,657,8.5,5.58,353,4.09,Y
15509,Power Bank Model 15509,CAT001,556,71.56,53.12,746,3.72,Y
15510,Dumbbell Set Model 15510,CAT005,644,225.77,106.76,704,3.42,Y
15511,Jeans Model 15511,CAT006,593,112.61,77.0,825,4.43,Y
15512,Printer Paper Model 15512,CAT009,865,267.99,183.91,917,3.68,Y
15513,Printer Paper Model 15513,CAT009,30,37.94,27.01,692,,Y
15514,Jump Starter Model 15514,CAT010,377,58.49,31.51,769,4.42,Y
15515,Dumbbell Set Model 15515,CAT005,341,59.78,35.12,304,4.09,Y
15516,Building Blocks Model 15516,CAT008,209,80.76,42.73,908,5.0,Y
15517,Face Cream Model 15517,CAT004,971,129.68,71.56,418,4.05,Y
15518,Face Cream Model 15518,CAT004,243,282.46,217.38,532,3.95,Y
15519,Laptop Stand Model 15519,CAT002,695,341.32,203.79,808,3.46,Y
15520,Action Figure Model 15520,CAT008,158,291.28,212.64,583,4.86,Y
15521,Jump Starter Model 15521,CAT010,146,118.7,84.55,156,4.5,Y
15522,Mechanical Keyboard Model 15522,CAT002,340,47.77,28.5,237,4.46,Y
15523,Power Bank Model 15523,CAT001,866,79.65,61.92,840,3.61,Y
15524,Board Game Model 15524,CAT008,745,117.23,85.28,564,4.36,Y
15525,Backpack Model 15525,CAT006,92,73.4,44.72,643,3.99,Y
15526,Car Vacuum Model 15526,CAT010,329,28.56,15.77,706,4.37,Y
15527,Mechanical Keyboard Model 15527,CAT002,172,42.87,20.36,370,4.1,Y
15528,Smartphone Model 15528,CAT001,702,141.97,85.66,874,4.11,Y
15529,Face Cream Model 15529,CAT004,31,52.07,29.62,515,,Y
15530,Smartphone Model 15530,CAT001,621,66.43,45.49,90,3.66,Y
15531,Mechanical Keyboard Model 15531,CAT002,272,60.57,27.65,292,3.78,Y
15532,Smart Watch Model 15532,CAT001,95,29.12,21.09,109,4.62,Y
15533,Mechanical Keyboard Model 15533,CAT002,989,55.71,32.73,377,4.99,Y
15534,Power Bank Model 15534,CAT001,77,43.05,26.05,989,4.55,Y
15535,Car Phone Holder Model 15535,CAT010,151,34.87,17.8,462,4.68,Y
15536,Laptop Stand Model 15536,CAT002,142,25.08,19.04,399,,Y
15537,Perfume Model 15537,CAT004,231,59.37,34.52,859,4.31,Y
15538,Notebook Model 15538,CAT009,770,113.38,82.55,694,3.53,Y
15539,Sneakers Model 15539,CAT006,908,178.2,94.15,459,3.97,Y
15540,T-Shirt Model 15540,CAT006,954,18.53,8.93,472,4.14,Y
15541,Jeans Model 15541,CAT006,128,275.93,182.06,27,3.96,Y
15542,Action Figure Model 15542,CAT008,860,84.61,65.56,634,4.88,Y
15543,Notebook Model 15543,CAT009,736,23.57,15.64,59,3.36,Y
15544,T-Shirt Model 15544,CAT006,696,45.2,29.42,372,2.84,Y
15545,Pen Set Model 15545,CAT009,497,12.0,7.15,244,3.47,Y
15546,Sports Bag Model 15546,CAT005,280,15.1,8.21,877,3.92,Y
15547,Laptop Stand Model 15547,CAT002,805,306.03,181.22,643,4.44,Y
15548,Desk Organizer Model 15548,CAT009,541,34.64,17.29,610,4.23,Y
15549,Sports Bag Model 15549,CAT005,810,105.38,56.53,422,4.73,Y
15550,Pen Set Model 15550,CAT009,530,58.81,35.92,580,2.98,Y
15551,Smart Watch Model 15551,CAT001,131,66.05,32.88,241,4.49,Y
15552,Coffee Maker Model 15552,CAT003,461,90.52,64.38,28,4.27,Y
15553,Floor Mat Model 15553,CAT010,269,9.96,4.52,760,4.03,Y
15554,Webcam Model 15554,CAT002,618,212.95,118.43,528,4.03,Y
15555,Car Vacuum Model 15555,CAT010,669,59.47,36.9,670,4.48,Y
15556,Car Vacuum Model 15556,CAT010,962,41.29,31.24,779,4.62,Y
15557,Pen Set Model 15557,CAT009,571,99.05,63.31,99,3.94,Y
15558,Fitness Tracker Model 15558,CAT005,604,33.97,18.59,862,4.4,Y
15559,Sneakers Model 15559,CAT006,944,78.4,44.39,10,3.51,Y
15560,Puzzle Model 15560,CAT008,260,56.01,31.47,941,4.88,Y
15561,Programming Book Model 15561,CAT007,51,123.26,62.8,422,4.29,Y
15562,Backpack Model 15562,CAT006,133,53.62,26.69,669,,Y
15563,Dash Camera Model 15563,CAT010,679,25.72,15.66,927,4.91,Y
15564,Sneakers Model 15564,CAT006,809,90.06,48.56,967,4.6,Y
15565,Car Vacuum Model 15565,CAT010,5,50.95,24.47,457,4.34,Y
15566,Smartphone Model 15566,CAT001,648,12.62,6.58,266,3.54,Y
15567,Smart Watch Model 15567,CAT001,738,77.66,48.29,410,3.5,Y
15568,Skin Serum Model 15568,CAT004,502,40.07,21.43,773,3.64,Y
15569,Coffee Maker Model 15569,CAT003,184,88.73,46.89,182,4.05,Y
15570,Novel Model 15570,CAT007,409,30.11,19.72,104,4.12,Y
15571,Mechanical Keyboard Model 15571,CAT002,91,21.95,14.87,517,4.78,Y
15572,Floor Mat Model 15572,CAT010,436,188.01,99.57,614,2.84,Y
15573,Vacuum Cleaner Model 15573,CAT003,820,138.83,84.1,413,3.84,Y
15574,Shampoo Model 15574,CAT004,903,64.62,45.38,17,4.42,N
15575,Mechanical Keyboard Model 15575,CAT002,189,96.39,65.32,870,3.98,Y
15576,Fitness Tracker Model 15576,CAT005,996,134.8,63.74,294,4.35,Y
15577,Smart Watch Model 15577,CAT001,480,64.41,36.64,333,3.4,Y
15578,Power Bank Model 15578,CAT001,981,21.91,15.09,958,4.18,Y
15579,Data Analytics Book Model 15579,CAT007,815,85.11,43.34,654,3.52,Y
15580,Laptop Stand Model 15580,CAT002,383,160.19,82.44,305,4.31,Y
15581,Gaming Mouse Model 15581,CAT002,850,110.86,72.94,180,4.09,Y
15582,Remote Control Car Model 15582,CAT008,322,68.56,37.27,227,3.63,N
15583,Smartphone Model 15583,CAT001,443,108.11,60.2,598,3.59,Y
15584,Hair Dryer Model 15584,CAT004,490,53.17,33.1,547,4.42,Y
15585,Smart Watch Model 15585,CAT001,133,166.36,116.07,728,4.02,Y
15586,Blender Model 15586,CAT003,684,218.51,134.26,8,4.7,Y
15587,Hoodie Model 15587,CAT006,426,20.24,15.08,828,4.03,Y
15588,Smart Watch Model 15588,CAT001,250,177.46,86.1,100,4.22,Y
15589,Pen Set Model 15589,CAT009,61,486.84,340.24,663,4.35,Y
15590,Pen Set Model 15590,CAT009,959,104.32,65.66,978,4.85,Y
15591,Smart Watch Model 15591,CAT001,562,157.55,113.36,867,4.35,Y
15592,Car Vacuum Model 15592,CAT010,422,36.31,20.13,700,4.33,Y
15593,Vacuum Cleaner Model 15593,CAT003,476,41.31,25.16,865,3.92,Y
15594,Bluetooth Speaker Model 15594,CAT001,223,53.83,38.85,202,4.38,Y
15595,Smart Watch Model 15595,CAT001,438,45.25,32.78,639,,Y
15596,Coffee Maker Model 15596,CAT003,684,19.96,11.46,431,4.7,Y
15597,Jeans Model 15597,CAT006,920,55.64,40.14,802,4.28,N
15598,Coffee Maker Model 15598,CAT003,384,137.98,93.17,251,4.16,Y
15599,Board Game Model 15599,CAT008,319,20.2,11.82,347,3.96,Y
15600,Sneakers Model 15600,CAT006,225,76.37,58.81,371,4.33,Y
15601,Coffee Maker Model 15601,CAT003,423,74.29,34.19,616,4.51,Y
15602,Programming Book Model 15602,CAT007,908,49.56,28.56,542,4.39,Y
15603,Dash Camera Model 15603,CAT010,191,101.62,56.02,611,3.58,Y
15604,Power Bank Model 15604,CAT001,871,93.39,70.86,224,4.02,Y
15605,Vacuum Cleaner Model 15605,CAT003,777,46.49,22.45,892,4.72,Y
15606,Hair Dryer Model 15606,CAT004,756,168.88,111.0,142,3.61,Y
15607,Perfume Model 15607,CAT004,79,107.66,73.9,193,4.88,Y
15608,Fitness Tracker Model 15608,CAT005,855,267.87,136.82,638,4.35,Y
15609,Vacuum Cleaner Model 15609,CAT003,365,61.23,30.58,358,3.93,Y
15610,Backpack Model 15610,CAT006,22,48.66,22.66,254,4.48,Y
15611,Sneakers Model 15611,CAT006,548,53.88,27.07,538,3.76,Y
15612,Fitness Tracker Model 15612,CAT005,330,187.71,134.53,878,4.26,Y
15613,Smartphone Model 15613,CAT001,156,56.86,43.3,143,3.97,Y
15614,Hair Dryer Model 15614,CAT004,56,60.07,44.9,578,4.15,Y
15615,Air Fryer Model 15615,CAT003,867,379.66,216.61,446,3.91,N
15616,Perfume Model 15616,CAT004,248,19.38,13.36,538,3.21,Y
15617,Pen Set Model 15617,CAT009,925,89.62,64.79,927,4.0,Y
15618,Skin Serum Model 15618,CAT004,261,61.5,44.17,697,4.19,Y
15619,Power Bank Model 15619,CAT001,772,51.88,24.42,418,4.28,Y
15620,Hair Dryer Model 15620,CAT004,435,27.56,14.36,151,4.9,Y
15621,Building Blocks Model 15621,CAT008,527,35.76,27.17,582,5.0,Y
15622,Data Analytics Book Model 15622,CAT007,478,45.02,31.25,880,3.75,Y
15623,Running Shoes Model 15623,CAT005,700,101.55,73.66,999,3.96,Y
15624,USB-C Hub Model 15624,CAT002,538,139.99,86.75,82,4.3,Y
15625,Perfume Model 15625,CAT004,535,13.11,7.6,644,5.0,Y
15626,Running Shoes Model 15626,CAT005,381,22.04,14.66,166,5.0,Y
15627,Floor Mat Model 15627,CAT010,103,106.43,64.5,818,4.28,Y
15628,Jeans Model 15628,CAT006,29,114.83,65.83,702,3.59,Y
15629,Hoodie Model 15629,CAT006,854,17.41,9.83,759,3.31,Y
15630,Shampoo Model 15630,CAT004,483,142.77,71.69,511,3.36,Y
15631,Blender Model 15631,CAT003,57,64.19,40.1,519,4.51,Y
15632,Building Blocks Model 15632,CAT008,62,127.33,79.14,600,4.32,Y
15633,Shampoo Model 15633,CAT004,955,30.2,19.48,789,4.59,Y
15634,Floor Mat Model 15634,CAT010,48,18.6,9.09,65,4.73,Y
15635,Perfume Model 15635,CAT004,367,49.23,37.02,167,4.52,Y
15636,Smartphone Model 15636,CAT001,978,51.24,35.61,557,4.41,Y
15637,Backpack Model 15637,CAT006,547,48.73,24.03,521,4.53,Y
15638,Power Bank Model 15638,CAT001,558,45.75,21.79,849,3.49,Y
15639,Gaming Mouse Model 15639,CAT002,545,298.27,197.5,472,4.76,Y
15640,Blender Model 15640,CAT003,327,14.08,7.92,625,4.08,Y
15641,Programming Book Model 15641,CAT007,738,30.39,16.87,463,4.58,Y
15642,Shampoo Model 15642,CAT004,266,44.6,32.43,718,4.33,Y
15643,Smartphone Model 15643,CAT001,728,66.42,37.45,966,4.74,Y
15644,Hoodie Model 15644,CAT006,729,123.26,81.18,715,4.72,Y
15645,Vacuum Cleaner Model 15645,CAT003,176,141.63,88.83,351,4.41,Y
15646,Pen Set Model 15646,CAT009,44,171.27,91.94,706,4.59,Y
15647,Shampoo Model 15647,CAT004,219,100.25,56.09,896,5.0,Y
15648,Sneakers Model 15648,CAT006,126,13.7,10.43,823,4.39,Y
15649,Laptop Stand Model 15649,CAT002,882,14.53,8.13,810,3.28,Y
15650,Novel Model 15650,CAT007,966,182.54,129.37,764,4.53,Y
15651,Programming Book Model 15651,CAT007,379,172.22,126.44,470,3.89,Y
15652,Calculator Model 15652,CAT009,319,115.22,54.55,162,4.72,Y
15653,Power Bank Model 15653,CAT001,305,31.07,20.78,320,4.31,Y
15654,Face Cream Model 15654,CAT004,200,48.62,33.9,747,3.83,Y
15655,T-Shirt Model 15655,CAT006,85,45.4,26.93,939,4.47,Y
15656,Wireless Earbuds Model 15656,CAT001,41,25.85,16.49,83,4.93,Y
15657,Air Fryer Model 15657,CAT003,723,82.07,41.31,207,3.99,Y
15658,Car Phone Holder Model 15658,CAT010,866,452.28,251.06,484,3.38,Y
15659,Face Cream Model 15659,CAT004,551,41.61,28.44,812,4.36,Y
15660,Car Phone Holder Model 15660,CAT010,363,208.82,135.49,546,4.12,Y
15661,Bluetooth Speaker Model 15661,CAT001,919,29.3,14.5,548,3.75,Y
15662,T-Shirt Model 15662,CAT006,269,16.3,12.65,576,3.45,Y
15663,Dumbbell Set Model 15663,CAT005,362,158.09,120.06,942,3.45,Y
15664,Dumbbell Set Model 15664,CAT005,367,53.38,27.97,310,4.42,Y
15665,Dash Camera Model 15665,CAT010,181,204.08,150.77,673,3.97,Y
15666,Smartphone Model 15666,CAT001,231,244.25,131.45,20,3.39,Y
15667,Printer Paper Model 15667,CAT009,988,50.59,32.18,793,5.0,Y
15668,Backpack Model 15668,CAT006,70,217.7,154.15,13,4.22,Y
15669,Mechanical Keyboard Model 15669,CAT002,825,29.55,16.65,145,4.39,N
15670,Desk Organizer Model 15670,CAT009,588,29.13,18.45,855,4.3,Y
15671,Perfume Model 15671,CAT004,963,170.62,102.14,546,4.13,Y
15672,Remote Control Car Model 15672,CAT008,944,16.14,11.31,448,2.93,Y
15673,Desk Lamp Model 15673,CAT003,788,64.91,39.46,245,,Y
15674,Puzzle Model 15674,CAT008,489,200.15,127.51,238,4.71,Y
15675,Hoodie Model 15675,CAT006,234,212.62,155.01,527,3.99,Y
15676,Bluetooth Speaker Model 15676,CAT001,830,44.04,29.97,572,3.5,Y
15677,Sneakers Model 15677,CAT006,429,161.21,100.61,365,4.0,Y
15678,USB-C Hub Model 15678,CAT002,831,23.66,14.25,503,4.95,Y
15679,Vacuum Cleaner Model 15679,CAT003,648,35.65,17.53,870,4.2,Y
15680,Mechanical Keyboard Model 15680,CAT002,666,79.98,37.48,357,3.04,Y
15681,Power Bank Model 15681,CAT001,294,91.32,69.81,532,3.54,Y
15682,Gaming Mouse Model 15682,CAT002,348,25.32,12.95,983,3.1,Y
15683,Running Shoes Model 15683,CAT005,99,347.39,188.06,25,3.94,Y
15684,Shampoo Model 15684,CAT004,876,12.0,7.82,174,5.0,Y
15685,Fitness Tracker Model 15685,CAT005,361,68.25,49.36,813,4.11,Y
15686,Mechanical Keyboard Model 15686,CAT002,937,77.53,56.21,499,3.57,Y
15687,Jeans Model 15687,CAT006,875,13.49,9.77,358,4.61,Y
15688,Jeans Model 15688,CAT006,358,214.03,165.39,17,3.31,Y
15689,Blender Model 15689,CAT003,130,33.38,15.63,424,4.28,Y
15690,Printer Paper Model 15690,CAT009,519,71.02,41.33,215,3.41,N
15691,Jeans Model 15691,CAT006,383,87.32,65.62,235,4.85,Y
15692,Jeans Model 15692,CAT006,617,17.56,10.61,859,3.98,Y
15693,Laptop Stand Model 15693,CAT002,921,24.77,18.27,275,3.71,N
15694,Bluetooth Speaker Model 15694,CAT001,819,265.37,120.96,892,3.94,Y
15695,Board Game Model 15695,CAT008,562,61.26,37.76,614,4.04,Y
15696,Building Blocks Model 15696,CAT008,736,5.74,4.33,464,3.64,Y
15697,Smartphone Model 15697,CAT001,64,49.53,26.56,468,2.82,Y
15698,Blender Model 15698,CAT003,396,63.1,47.76,241,4.28,Y
15699,T-Shirt Model 15699,CAT006,181,79.19,35.86,913,4.45,Y
15700,T-Shirt Model 15700,CAT006,587,10.76,5.12,113,4.71,Y
15701,Board Game Model 15701,CAT008,778,63.31,38.45,65,5.0,Y
15702,Smart Watch Model 15702,CAT001,189,30.72,14.9,228,4.75,Y
15703,Hair Dryer Model 15703,CAT004,183,79.31,41.59,675,4.41,Y
15704,Smart Watch Model 15704,CAT001,867,102.52,56.2,912,4.86,Y
15705,Blender Model 15705,CAT003,492,93.17,56.73,298,3.84,Y
15706,Smartphone Model 15706,CAT001,580,229.97,133.12,581,3.34,Y
15707,Notebook Model 15707,CAT009,170,466.8,352.11,418,4.36,Y
15708,Sports Bag Model 15708,CAT005,322,23.43,17.4,231,3.36,Y
15709,Remote Control Car Model 15709,CAT008,172,46.09,32.12,481,4.02,Y
15710,Smart Watch Model 15710,CAT001,284,126.87,84.69,439,3.91,Y
15711,Webcam Model 15711,CAT002,619,57.99,30.01,981,4.18,Y
15712,Webcam Model 15712,CAT002,366,5.61,3.64,612,4.21,Y
15713,Coffee Maker Model 15713,CAT003,111,54.66,27.25,351,4.17,Y
15714,Puzzle Model 15714,CAT008,78,197.38,118.31,265,3.62,Y
15715,Air Fryer Model 15715,CAT003,698,18.52,11.16,325,3.56,Y
15716,Laptop Stand Model 15716,CAT002,253,79.27,53.71,460,3.93,Y
15717,Power Bank Model 15717,CAT001,236,11.68,8.47,325,4.23,Y
15718,Bluetooth Speaker Model 15718,CAT001,93,142.23,79.04,995,4.21,Y
15719,Novel Model 15719,CAT007,642,80.79,37.45,544,3.34,Y
15720,Face Cream Model 15720,CAT004,695,38.98,18.15,897,4.11,Y
15721,Novel Model 15721,CAT007,34,44.62,32.96,847,3.85,Y
15722,T-Shirt Model 15722,CAT006,481,16.86,10.3,807,4.06,Y
15723,Smartphone Model 15723,CAT001,404,160.98,85.61,664,4.41,Y
15724,Smartphone Model 15724,CAT001,815,31.66,14.58,851,4.26,Y
15725,Programming Book Model 15725,CAT007,222,101.97,63.68,730,4.02,Y
15726,Novel Model 15726,CAT007,886,27.35,13.54,813,3.98,Y
15727,Blender Model 15727,CAT003,896,470.1,276.24,910,3.02,Y
15728,Smartphone Model 15728,CAT001,490,264.56,164.11,999,4.31,Y
15729,Wireless Earbuds Model 15729,CAT001,794,420.21,220.88,841,4.16,Y
15730,Gaming Mouse Model 15730,CAT002,340,466.78,240.68,485,3.39,Y
15731,Bluetooth Speaker Model 15731,CAT001,513,36.72,16.76,510,4.46,Y
15732,USB-C Hub Model 15732,CAT002,961,29.33,18.87,218,4.11,Y
15733,Air Fryer Model 15733,CAT003,985,402.59,207.79,144,4.27,Y
15734,Bluetooth Speaker Model 15734,CAT001,609,57.25,42.35,597,4.93,Y
15735,Power Bank Model 15735,CAT001,599,137.59,89.33,998,4.48,Y
15736,Pen Set Model 15736,CAT009,843,37.18,23.56,13,4.36,Y
15737,Yoga Mat Model 15737,CAT005,252,37.73,23.27,624,3.68,Y
15738,Calculator Model 15738,CAT009,364,137.19,71.48,746,3.9,Y
15739,Desk Lamp Model 15739,CAT003,527,11.04,8.5,411,3.82,Y
15740,Hoodie Model 15740,CAT006,142,131.53,101.16,760,4.38,Y
15741,Gaming Mouse Model 15741,CAT002,311,104.21,57.94,71,4.54,Y
15742,Backpack Model 15742,CAT006,385,40.34,28.48,903,3.92,Y
15743,Bluetooth Speaker Model 15743,CAT001,801,66.43,32.51,796,3.75,Y
15744,Smartphone Model 15744,CAT001,582,76.49,54.12,296,4.24,Y
15745,Calculator Model 15745,CAT009,312,80.46,43.81,192,3.76,Y
15746,Dumbbell Set Model 15746,CAT005,279,120.97,65.98,876,3.84,Y
